0	-15.22091	-30
1	-15.22091	-30
2	-15.18752	-30
3	-15.08888	-30
4	-15.15439	-30
5	-15.28845	-30
6	-15.4976	-30
7	-15.53345	-30
8	-15.64283	-30
9	-15.64283	-30
10	-15.39177	-30
11	-15.15439	-30
12	-15.32262	-30
13	-15.28845	-30
14	-15.12151	-30
15	-15.12151	-30
16	-14.96073	-30
17	-14.83624	-30
18	-14.7753	-30
19	-14.6559	-30
20	-14.53968	-30
21	-14.56845	-30
22	-14.4545	-30
23	-14.42647	-30
24	-14.18195	-30
25	-14.05177	-30
26	-13.95034	-30
27	-13.68291	-30
28	-13.58956	-30
29	-13.45314	-30
30	-13.40859	-30
31	-13.36449	-30
32	-13.27758	-30
33	-13.25612	-30
34	-13.0881	-30
35	-13.10875	-30
36	-12.94615	-30
37	-12.92624	-30
38	-12.94615	-30
39	-12.75098	-30
40	-12.82801	-30
41	-12.80863	-30
42	-12.73193	-30
43	-12.69407	-30
44	-12.71296	-30
45	-12.75098	-30
46	-12.82801	-30
47	-12.77011	-30
48	-12.73193	-30
49	-12.77011	-30
50	-12.69407	-30
51	-12.73193	-30
52	-12.75098	-30
53	-12.75098	-30
54	-12.71296	-30
55	-12.73193	-30
56	-12.78933	-30
57	-12.73193	-30
58	-12.73193	-30
59	-12.71296	-30
60	-12.67526	-30
61	-12.71296	-30
62	-12.61931	-30
63	-12.5458	-30
64	-12.49145	-30
65	-12.45559	-30
66	-12.38473	-30
67	-12.22932	-30
68	-12.04651	-30
69	-11.93398	-30
70	-11.7323	-30
71	-11.59786	-30
72	-11.52489	-30
73	-11.55394	-30
74	-11.52489	-30
75	-11.49604	-30
76	-11.38247	-30
77	-11.32676	-30
78	-11.21739	-30
79	-11.17706	-30
80	-11.07128	-30
81	-11.07128	-30
82	-11.07128	-30
83	-11.03225	-30
84	-11.01931	-30
85	-11.12386	-30
86	-11.21739	-30
87	-11.23092	-30
88	-11.28543	-30
89	-11.38247	-30
90	-11.55394	-30
91	-11.64222	-30
92	-11.71716	-30
93	-11.83976	-30
94	-11.91814	-30
95	-12.33232	-30
96	-12.16197	-30
97	-12.28052	-30
98	-12.34972	-30
99	-12.45559	-30
100	-12.52761	-30
101	-12.5458	-30
102	-12.80863	-30
103	-12.98624	-30
104	-13.19236	-30
105	-13.27758	-30
106	-13.32082	-30
107	-13.45314	-30
108	-13.82676	-30
109	-13.82676	-30
110	-14.05177	-30
111	-14.48271	-30
112	-14.56845	-30
113	-14.83624	-30
114	-14.68545	-30
115	-15.08888	-30
116	-15.28845	-30
117	-15.28845	-30
118	-15.67992	-30
119	-15.75504	-30
120	-15.79309	-30
121	-16.02871	-30
122	-16.45233	-30
123	-16.82394	-30
124	-17.23069	-30
125	-17.39373	-30
126	-17.56323	-30
127	-17.44949	-30
128	-17.73973	-30
129	-17.80022	-30
130	-17.73973	-30
131	-18.60235	-30
132	-19.78366	-30
133	-20.52883	-30
134	-19.59315	-30
135	-19.23631	-30
136	-19.68732	-30
137	-16.7757	-30
138	-16.68081	-30
139	-16.11018	-30
140	-16.02871	-30
141	-15.87022	-30
142	-17.07361	-30
143	-17.68008	-30
144	-18.18238	-30
145	-17.92384	-30
146	-16.49707	-30
147	-17.98701	-30
148	-18.11626	-30
149	-20.19298	-30
150	-18.11626	-30
151	-20.08681	-30
152	-19.59315	-30
153	-20.19298	-30
154	-21.74057	-30
155	-22.61136	-30
156	-22.06674	-30
157	-21.02383	-30
158	-21.29564	-30
159	-20.41383	-30
160	-20.41383	-30
161	-20.89439	-30
162	-22.42152	-30
163	-23.02032	-30
164	-23.47601	-30
165	-24.58369	-30
166	-24.27614	-30
167	-25.68654	-30
168	-26.64923	-30
169	-26.1376	-30
170	-25.28295	-30
171	-25.28295	-30
172	-23.72511	-30
173	-25.28295	-30
174	-25.28295	-30
175	-25.28295	-30
176	-25.28295	-30
177	-24.91759	-30
178	-25.28295	-30
179	-26.1376	-30
180	-24.91759	-30
181	-24.91759	-30
182	-25.68654	-30
183	-25.68654	-30
184	-26.1376	-30
185	-25.68654	-30
186	-25.68654	-30
187	-26.1376	-30
188	-25.68654	-30
189	-26.64923	-30
190	-24.91759	-30
191	-23.99099	-30
192	-23.72511	-30
193	-24.91759	-30
194	-22.81062	-30
195	-22.24023	-30
196	-22.06674	-30
197	-20.89439	-30
198	-19.59315	-30
199	-19.88228	-30
200	-19.68732	-30
201	-19.59315	-30
202	-19.50105	-30
203	-18.67658	-30
204	-19.98329	-30
205	-19.50105	-30
206	-18.90742	-30
207	-18.82907	-30
208	-17.73973	-30
209	-17.98701	-30
210	-17.62125	-30
211	-17.68008	-30
212	-18.24955	-30
213	-19.06866	-30
214	-17.80022	-30
215	-17.68008	-30
216	-19.32271	-30
217	-18.98727	-30
218	-18.45769	-30
219	-18.60235	-30
220	-18.11626	-30
221	-18.38717	-30
222	-18.18238	-30
223	-17.92384	-30
224	-17.98701	-30
225	-16.972	-30
226	-16.63413	-30
227	-16.82394	-30
228	-16.63413	-30
229	-16.92208	-30
230	-16.87273	-30
231	-17.33869	-30
232	-17.07361	-30
233	-17.17768	-30
234	-17.33869	-30
235	-16.72799	-30
236	-16.54227	-30
237	-16.87273	-30
238	-16.92208	-30
239	-16.63413	-30
240	-15.83149	-30
241	-15.4976	-30
242	-15.98854	-30
243	-17.28435	-30
244	-18.5294	-30
245	-17.12533	-30
246	-16.19321	-30
247	-16.27787	-30
248	-16.36422	-30
249	-16.45233	-30
250	-16.54227	-30
251	-16.27787	-30
252	-16.06925	-30
253	-15.67992	-30
254	-15.28845	-30
255	-15.12151	-30
256	-15.25455	-30
257	-15.39177	-30
258	-15.46204	-30
259	-15.18752	-30
260	-15.12151	-30
261	-14.83624	-30
262	-14.42647	-30
263	-13.97548	-30
264	-14.4545	-30
265	-14.68545	-30
266	-14.6559	-30
267	-14.48271	-30
268	-14.5111	-30
269	-14.42647	-30
270	-14.0262	-30
271	-13.92535	-30
272	-14.00076	-30
273	-13.92535	-30
274	-13.90049	-30
275	-13.75425	-30
276	-13.90049	-30
277	-13.97548	-30
278	-13.49814	-30
279	-13.75425	-30
280	-13.82676	-30
281	-14.0775	-30
282	-14.0262	-30
283	-13.87577	-30
284	-13.75425	-30
285	-13.32082	-30
286	-13.73034	-30
287	-14.0775	-30
288	-14.3161	-30
289	-14.05177	-30
290	-14.1556	-30
291	-14.1556	-30
292	-14.0775	-30
293	-14.4545	-30
294	-14.3161	-30
295	-14.18195	-30
296	-14.0262	-30
297	-14.05177	-30
298	-14.23512	-30
299	-13.80246	-30
300	-14.05177	-30
301	-14.53968	-30
302	-14.68545	-30
303	-14.80566	-30
304	-14.86703	-30
305	-15.08888	-30
306	-15.15439	-30
307	-15.28845	-30
308	-15.35706	-30
309	-15.46204	-30
310	-15.56961	-30
311	-15.56961	-30
312	-15.71732	-30
313	-16.02871	-30
314	-15.98854	-30
315	-15.67992	-30
316	-15.83149	-30
317	-15.67992	-30
318	-15.64283	-30
319	-15.87022	-30
320	-15.9093	-30
321	-15.9093	-30
322	-15.75504	-30
323	-15.67992	-30
324	-16.1515	-30
325	-16.23534	-30
326	-16.27787	-30
327	-16.06925	-30
328	-16.02871	-30
329	-16.49707	-30
330	-16.19321	-30
331	-15.9093	-30
332	-16.27787	-30
333	-15.94874	-30
334	-15.12151	-30
335	-14.89804	-30
336	-15.05649	-30
337	-15.22091	-30
338	-15.25455	-30
339	-15.60607	-30
340	-15.53345	-30
341	-15.4976	-30
342	-15.32262	-30
343	-14.86703	-30
344	-14.74514	-30
345	-15.22091	-30
346	-15.56961	-30
347	-15.60607	-30
348	-15.60607	-30
349	-15.25455	-30
350	-14.71519	-30
351	-14.92928	-30
352	-15.35706	-30
353	-15.46204	-30
354	-15.12151	-30
355	-14.80566	-30
356	-14.92928	-30
357	-15.15439	-30
358	-15.42676	-30
359	-15.25455	-30

