0	-7.669193	-30
1	-7.346554	-30
2	-7.284737	-30
3	-7.461189	-30
4	-7.893776	-30
5	-7.780071	-30
6	-7.374935	-30
7	-7.531418	-30
8	-7.555073	-30
9	-7.163624	-30
10	-7.403503	-30
11	-7.449593	-30
12	-8.239578	-30
13	-8.767544	-30
14	-8.437531	-30
15	-8.415894	-30
16	-8.323341	-30
17	-8.239578	-30
18	-8.54731	-30
19	-8.814499	-30
20	-8.917973	-30
21	-9.057014	-30
22	-8.942196	-30
23	-9.209126	-30
24	-8.942196	-30
25	-9.217731	-30
26	-8.909927	-30
27	-9.048714	-30
28	-9.17487	-30
29	-9.493084	-30
30	-9.680222	-30
31	-9.786602	-30
32	-9.855648	-30
33	-9.956181	-30
34	-10.20715	-30
35	-10.43901	-30
36	-10.65974	-30
37	-10.86698	-30
38	-11.00642	-30
39	-11.29916	-30
40	-11.64222	-30
41	-11.87094	-30
42	-12.29772	-30
43	-12.67526	-30
44	-13.12951	-30
45	-13.38648	-30
46	-13.68291	-30
47	-13.87577	-30
48	-13.87577	-30
49	-14.10338	-30
50	-14.42647	-30
51	-14.62656	-30
52	-14.92928	-30
53	-15.25455	-30
54	-15.42676	-30
55	-15.71732	-30
56	-15.53345	-30
57	-15.71732	-30
58	-15.98854	-30
59	-16.06925	-30
60	-16.06925	-30
61	-16.40805	-30
62	-16.49707	-30
63	-16.49707	-30
64	-16.58796	-30
65	-16.58796	-30
66	-16.68081	-30
67	-16.11018	-30
68	-16.1515	-30
69	-15.9093	-30
70	-15.94874	-30
71	-15.94874	-30
72	-15.9093	-30
73	-16.11018	-30
74	-15.9093	-30
75	-16.02871	-30
76	-16.19321	-30
77	-15.94874	-30
78	-16.02871	-30
79	-16.36422	-30
80	-16.49707	-30
81	-16.68081	-30
82	-16.92208	-30
83	-16.87273	-30
84	-17.23069	-30
85	-17.12533	-30
86	-17.07361	-30
87	-17.28435	-30
88	-17.12533	-30
89	-17.17768	-30
90	-17.12533	-30
91	-17.0225	-30
92	-17.0225	-30
93	-16.54227	-30
94	-16.63413	-30
95	-16.7757	-30
96	-16.40805	-30
97	-16.36422	-30
98	-16.40805	-30
99	-16.27787	-30
100	-16.27787	-30
101	-16.1515	-30
102	-15.94874	-30
103	-15.75504	-30
104	-15.79309	-30
105	-15.9093	-30
106	-16.11018	-30
107	-16.36422	-30
108	-16.23534	-30
109	-16.06925	-30
110	-15.53345	-30
111	-14.56845	-30
112	-14.4545	-30
113	-14.23512	-30
114	-14.37094	-30
115	-14.4545	-30
116	-14.05177	-30
117	-13.82676	-30
118	-13.45314	-30
119	-13.52082	-30
120	-12.98624	-30
121	-12.82801	-30
122	-12.49145	-30
123	-12.17871	-30
124	-12.07919	-30
125	-11.88662	-30
126	-11.67204	-30
127	-11.45311	-30
128	-11.19046	-30
129	-10.9552	-30
130	-10.91718	-30
131	-10.94249	-30
132	-11.04522	-30
133	-10.8297	-30
134	-10.37152	-30
135	-10.10086	-30
136	-9.895588	-30
137	-9.632694	-30
138	-9.529888	-30
139	-9.465683	-30
140	-9.149353	-30
141	-8.958416	-30
142	-9.007442	-30
143	-9.234989	-30
144	-9.057014	-30
145	-8.830261	-30
146	-8.942196	-30
147	-9.183411	-30
148	-9.217731	-30
149	-9.209126	-30
150	-9.17487	-30
151	-9.040428	-30
152	-8.775333	-30
153	-8.798794	-30
154	-8.759766	-30
155	-8.622028	-30
156	-8.790958	-30
157	-9.140877	-30
158	-9.226353	-30
159	-9.465683	-30
160	-9.183411	-30
161	-9.483932	-30
162	-9.946026	-30
163	-9.529888	-30
164	-8.877892	-30
165	-8.698021	-30
166	-9.217731	-30
167	-9.796402	-30
168	-9.915695	-30
169	-9.946026	-30
170	-10.18569	-30
171	-10.04864	-30
172	-9.566998	-30
173	-9.58567	-30
174	-9.58567	-30
175	-9.642159	-30
176	-9.680222	-30
177	-9.642159	-30
178	-9.493084	-30
179	-9.384468	-30
180	-9.58567	-30
181	-9.825924	-30
182	-10.00731	-30
183	-9.865597	-30
184	-10.02793	-30
185	-10.15369	-30
186	-10.34925	-30
187	-10.32709	-30
188	-10.53061	-30
189	-10.47314	-30
190	-10.62415	-30
191	-10.91718	-30
192	-11.1637	-30
193	-11.38247	-30
194	-11.55394	-30
195	-11.90235	-30
196	-12.34972	-30
197	-12.60081	-30
198	-12.90642	-30
199	-13.10875	-30
200	-13.32082	-30
201	-13.32082	-30
202	-13.87577	-30
203	-14.18195	-30
204	-14.83624	-30
205	-15.28845	-30
206	-15.64283	-30
207	-16.40805	-30
208	-17.0225	-30
209	-17.73973	-30
210	-18.38717	-30
211	-18.75214	-30
212	-19.41093	-30
213	-20.7689	-30
214	-22.24023	-30
215	-22.81062	-30
216	-23.72511	-30
217	-23.99099	-30
218	-24.27614	-30
219	-24.58369	-30
220	-24.27614	-30
221	-23.47601	-30
222	-22.61136	-30
223	-22.06674	-30
224	-21.43863	-30
225	-20.64712	-30
